ms_subclass,ms_zoning,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice
60,fv,12552,pave,reg,lvl,allpub,corner,gtl,somerst,norm,norm,1fam,2story,7,5,2004,2005,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,glq,222.0,unf,0.0,769.0,991.0,gasa,ex,y,sbrkr,991,956,0,1947,0.0,0.0,2,1,3,1,gd,8,typ,1,gd,attchd,2004.0,rfn,2.0,678.0,ta,ta,y,0,136,0,0,0,0,0,5,2010,wd ,254900
60,rl,14565,pave,ir2,lvl,allpub,culdsac,gtl,sawyerw,norm,norm,1fam,2story,7,5,1994,1995,gable,compshg,vinylsd,vinylsd,brkface,145.0,gd,ta,pconc,gd,ta,av,glq,537.0,unf,0.0,295.0,832.0,gasa,ex,y,sbrkr,832,825,0,1657,0.0,0.0,2,1,3,1,gd,6,typ,0,none,attchd,1994.0,rfn,2.0,483.0,ta,ta,y,144,74,0,0,0,0,2000,11,2008,wd ,189000
20,rl,18559,pave,ir1,lvl,allpub,culdsac,gtl,nwames,norm,norm,1fam,1story,7,5,1978,1978,hip,compshg,plywood,plywood,brkface,383.0,gd,gd,cblock,gd,ta,no,glq,1206.0,rec,186.0,656.0,2048.0,gasa,ta,y,sbrkr,2064,0,0,2064,1.0,0.0,2,0,3,1,gd,7,typ,2,fa,attchd,1978.0,fin,2.0,550.0,ta,ta,y,200,0,0,0,0,0,0,8,2008,wd ,235000
190,rl,10880,pave,reg,lvl,allpub,inside,gtl,edwards,norm,norm,2fmcon,1story,5,5,1950,1950,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,ta,ta,no,alq,1040.0,unf,0.0,124.0,1164.0,gasw,ta,n,sbrkr,1164,0,0,1164,1.0,0.0,1,0,3,1,ta,5,typ,0,none,detchd,1950.0,unf,1.0,240.0,ta,ta,y,0,48,0,0,0,0,0,8,2008,conld,125000
120,rl,2280,pave,reg,lvl,allpub,fr2,gtl,npkvill,norm,norm,twnhs,1story,7,6,1975,1975,gable,compshg,plywood,brk cmn,none,0.0,ta,ta,cblock,gd,ta,no,unf,0.0,unf,0.0,836.0,836.0,gasa,ex,y,sbrkr,836,0,0,836,0.0,0.0,1,0,2,1,ta,4,typ,0,none,attchd,1975.0,unf,1.0,308.0,ta,ta,y,0,30,0,0,0,0,0,6,2010,wd ,120000
20,a (agr),31250,pave,reg,lvl,allpub,inside,gtl,mitchel,artery,norm,1fam,1story,1,3,1951,1951,gable,compshg,cblock,vinylsd,none,0.0,ta,fa,cblock,0,0,0,0,0.0,0,0.0,0.0,0.0,gasa,ta,y,fusea,1600,0,0,1600,0.0,0.0,1,1,3,1,ta,6,mod,0,none,attchd,1951.0,unf,1.0,270.0,fa,ta,n,0,0,135,0,0,0,0,5,2006,wd ,81500
90,rl,11841,grvl,reg,lvl,allpub,inside,gtl,edwards,norm,norm,duplex,sfoyer,6,5,1990,1990,gable,compshg,hdboard,hdboard,brkface,104.0,ta,gd,cblock,gd,ta,av,glq,816.0,unf,0.0,0.0,816.0,gasa,ta,y,sbrkr,816,0,0,816,1.0,0.0,1,0,3,1,ta,5,typ,0,none,0,1995.293236964378,0,0.0,0.0,0,0,y,0,32,0,0,0,0,0,5,2007,wd ,118500
20,fv,9187,pave,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,1story,9,5,2009,2009,gable,compshg,cemntbd,cmentbd,stone,162.0,ex,ta,pconc,ex,ta,mn,glq,1121.0,unf,0.0,645.0,1766.0,gasa,ex,y,sbrkr,1766,0,0,1766,1.0,0.0,2,1,2,1,ex,7,typ,1,gd,attchd,2009.0,fin,3.0,478.0,ta,ta,y,195,130,0,0,0,0,0,10,2009,new,370878
90,rh,6270,pave,reg,hls,allpub,inside,gtl,crawfor,norm,norm,duplex,2story,5,6,1949,1950,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,ta,ta,no,blq,284.0,unf,0.0,717.0,1001.0,gasa,ta,n,fusea,1001,1001,0,2002,0.0,0.0,2,0,4,2,ta,8,typ,0,none,2types,1949.0,unf,3.0,871.0,ta,ta,y,0,0,0,0,0,0,0,8,2007,wd ,145000
50,rl,15660,pave,ir1,lvl,allpub,corner,gtl,crawfor,norm,norm,1fam,1.5fin,7,9,1939,2006,gable,compshg,vinylsd,vinylsd,brkface,312.0,gd,gd,cblock,ta,ta,no,blq,341.0,unf,0.0,457.0,798.0,gasa,ex,y,sbrkr,1137,817,0,1954,0.0,1.0,1,1,3,1,gd,8,typ,2,ta,attchd,1939.0,unf,2.0,431.0,ta,ta,y,0,119,150,0,0,0,0,5,2008,wd ,311500
120,rl,3087,pave,reg,lvl,allpub,inside,gtl,blmngtn,norm,norm,twnhse,1story,7,5,2006,2006,gable,compshg,vinylsd,vinylsd,brkface,14.0,gd,ta,pconc,gd,ta,av,glq,453.0,unf,0.0,767.0,1220.0,gasa,ex,y,sbrkr,1364,0,0,1364,1.0,0.0,2,0,2,1,gd,6,typ,1,gd,attchd,2006.0,fin,2.0,437.0,ta,ta,y,100,16,0,0,0,0,0,11,2006,new,210250
60,rl,13450,pave,ir1,lvl,allpub,corner,gtl,collgcr,norm,norm,1fam,2story,7,5,2002,2002,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,glq,700.0,unf,0.0,216.0,916.0,gasa,ex,y,sbrkr,920,941,0,1861,1.0,0.0,2,1,3,1,gd,8,typ,0,none,builtin,2002.0,rfn,2.0,492.0,ta,ta,y,146,91,0,0,0,0,0,6,2006,wd ,200000
90,rl,10125,pave,reg,lvl,allpub,inside,gtl,mitchel,norm,norm,duplex,1.5fin,5,5,1977,1977,gable,compshg,plywood,plywood,none,0.0,ta,ta,cblock,0,0,0,0,0.0,0,0.0,0.0,0.0,gasa,ta,y,sbrkr,1302,432,0,1734,0.0,0.0,2,0,4,2,gd,8,typ,0,none,attchd,1977.0,unf,2.0,539.0,ta,ta,y,0,0,0,0,0,0,0,8,2009,cod,126000
70,rl,8146,pave,reg,lvl,allpub,corner,gtl,oldtown,norm,norm,1fam,2story,4,8,1900,2003,gable,compshg,metalsd,metalsd,none,0.0,gd,gd,brktil,fa,ta,no,unf,0.0,unf,0.0,405.0,405.0,gasa,gd,y,sbrkr,717,322,0,1039,0.0,0.0,1,0,2,1,ta,6,typ,0,none,detchd,1940.0,unf,1.0,281.0,ta,ta,n,0,0,168,0,111,0,0,5,2009,wd ,114000
70,rm,9600,pave,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,2story,4,4,1910,1950,gable,compshg,vinylsd,vinylsd,none,0.0,gd,gd,brktil,fa,ta,no,unf,0.0,unf,0.0,677.0,677.0,gasa,ta,y,sbrkr,833,677,0,1510,0.0,0.0,2,0,3,1,gd,7,typ,0,none,detchd,1974.0,unf,2.0,720.0,ta,ta,n,0,0,160,0,0,0,0,6,2009,wd ,87500
60,rl,12328,pave,ir1,lvl,allpub,inside,gtl,stonebr,norm,norm,1fam,2story,8,5,2005,2005,hip,compshg,vinylsd,vinylsd,stone,146.0,gd,ta,pconc,ex,ta,mn,glq,986.0,unf,0.0,163.0,1149.0,gasa,ex,y,sbrkr,1164,1377,0,2541,1.0,0.0,3,1,4,1,ex,10,typ,1,gd,builtin,2005.0,fin,3.0,729.0,ta,ta,y,120,32,0,0,0,0,0,7,2007,wd ,349265
20,rl,10141,pave,ir1,lvl,allpub,inside,gtl,sawyerw,norm,norm,1fam,1story,8,5,2004,2004,gable,tar&grv,vinylsd,vinylsd,brkface,264.0,gd,ta,pconc,gd,ta,gd,blq,516.0,rec,774.0,222.0,1512.0,gasa,ex,y,sbrkr,1512,0,0,1512,0.0,0.0,2,0,3,1,gd,6,typ,0,none,attchd,2004.0,rfn,3.0,845.0,ta,ta,y,210,36,0,0,0,0,0,1,2009,wd ,203000
20,rl,8529,pave,ir1,lvl,allpub,inside,gtl,sawyerw,norm,norm,1fam,1story,7,5,2001,2001,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,glq,20.0,unf,0.0,1434.0,1454.0,gasa,ex,y,sbrkr,1434,0,0,1434,0.0,0.0,2,0,3,1,gd,6,typ,1,ta,attchd,2001.0,rfn,2.0,527.0,ta,ta,y,290,39,0,0,0,0,0,4,2009,wd ,189000
60,fv,8127,pave,ir1,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,2story,7,5,2003,2003,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,glq,410.0,unf,0.0,402.0,812.0,gasa,ex,y,sbrkr,812,841,0,1653,1.0,0.0,2,1,3,1,gd,6,typ,0,none,attchd,2003.0,rfn,2.0,628.0,ta,ta,y,0,45,0,0,0,0,0,3,2009,wd ,209000
70,rm,8400,pave,reg,lvl,allpub,corner,gtl,oldtown,artery,norm,1fam,2story,6,7,1900,1950,gable,compshg,stucco,brkface,none,0.0,ta,ta,brktil,fa,gd,mn,unf,0.0,unf,0.0,917.0,917.0,gasa,gd,y,fusea,1090,917,0,2007,0.0,0.0,2,0,3,1,ex,8,typ,0,none,detchd,1930.0,unf,1.0,357.0,ta,ta,y,0,235,0,0,0,0,0,6,2009,wd ,160000
20,rl,10751,pave,ir1,lvl,allpub,culdsac,gtl,sawyer,rrae,norm,1fam,1story,5,5,1974,1974,gable,compshg,plywood,plywood,brkface,44.0,ta,ta,cblock,fa,ta,gd,alq,787.0,unf,0.0,250.0,1037.0,gasa,ta,y,sbrkr,1037,0,0,1037,1.0,0.0,1,0,2,1,ta,5,typ,0,none,attchd,1974.0,rfn,2.0,431.0,ta,ta,y,136,47,0,0,0,0,0,8,2007,wd ,129000
20,rl,10010,pave,reg,lvl,allpub,inside,mod,mitchel,norm,norm,1fam,1story,5,5,1974,1975,gable,compshg,hdboard,hdboard,none,0.0,ta,ta,cblock,gd,ta,av,alq,1071.0,lwq,123.0,195.0,1389.0,gasa,gd,y,sbrkr,1389,0,0,1389,1.0,0.0,1,0,2,1,ta,6,typ,1,ta,attchd,1975.0,rfn,2.0,418.0,ta,ta,y,240,38,0,0,0,0,0,4,2006,wd ,170000
30,rl,4280,pave,reg,lvl,allpub,inside,gtl,crawfor,norm,norm,1fam,1story,5,6,1913,2002,gable,compshg,wdshing,stucco,none,0.0,ta,ta,pconc,ta,ta,no,lwq,365.0,unf,0.0,75.0,440.0,gasa,ta,n,sbrkr,694,0,0,694,0.0,0.0,1,0,2,1,gd,4,typ,1,gd,detchd,1990.0,unf,1.0,352.0,gd,ta,p,0,0,34,0,0,0,0,3,2007,wd ,90350
50,rl,9600,pave,reg,lvl,allpub,corner,gtl,edwards,artery,norm,1fam,1.5fin,6,5,1924,1950,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,brktil,ta,ta,no,unf,0.0,unf,0.0,572.0,572.0,grav,fa,n,fusef,572,524,0,1096,0.0,0.0,1,0,2,1,ta,5,typ,0,none,0,1929.293236964378,0,0.0,0.0,0,0,n,0,8,128,0,0,0,0,4,2008,wd ,79000
20,rl,9800,pave,reg,lvl,allpub,corner,gtl,collgcr,norm,norm,1fam,1story,5,7,1972,1972,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,pconc,ta,ta,no,alq,894.0,unf,0.0,0.0,894.0,gasa,ta,y,sbrkr,894,0,0,894,1.0,0.0,1,0,3,1,ta,5,typ,0,none,attchd,1975.0,unf,2.0,552.0,ta,ta,y,256,0,0,0,0,0,0,7,2006,wd ,149900
20,rl,7560,pave,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,5,1971,1971,hip,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,gd,ta,no,rec,119.0,alq,613.0,132.0,864.0,gasa,ta,y,sbrkr,864,0,0,864,1.0,0.0,1,0,3,1,ta,5,typ,0,none,detchd,1977.0,unf,2.0,576.0,ta,ta,y,0,0,0,0,0,0,0,5,2008,wd ,123000
70,rm,9600,pave,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,2story,4,2,1900,1950,gable,compshg,asbshng,stucco,none,0.0,ta,ta,brktil,ta,fa,no,unf,0.0,unf,0.0,1095.0,1095.0,gasw,fa,n,sbrkr,1095,679,0,1774,1.0,0.0,2,0,4,2,ta,8,min2,0,none,2types,1920.0,unf,3.0,779.0,fa,fa,n,0,0,90,0,0,0,0,5,2006,wd ,87000
80,rl,9880,pave,reg,lvl,allpub,inside,gtl,mitchel,norm,norm,1fam,slvl,6,6,1977,1977,gable,compshg,plywood,plywood,none,0.0,ta,ta,cblock,ta,ta,av,alq,522.0,unf,0.0,574.0,1096.0,gasa,ta,y,sbrkr,1118,0,0,1118,1.0,0.0,1,0,3,1,ta,6,typ,1,po,attchd,1977.0,fin,1.0,358.0,ta,ta,y,203,0,0,0,0,576,0,7,2008,wd ,171000
50,rl,9600,pave,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1.5fin,6,5,1950,1950,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,cblock,ta,ta,no,blq,280.0,unf,0.0,752.0,1032.0,gasa,ta,y,fusea,1032,220,0,1252,0.0,0.0,1,0,3,1,ta,6,typ,0,none,attchd,1950.0,unf,1.0,288.0,ta,ta,y,0,0,96,0,0,0,0,4,2008,wd ,119000
20,rl,7931,pave,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,5,1959,1959,hip,compshg,brkface,plywood,none,0.0,ta,ta,cblock,ta,ta,no,blq,1148.0,unf,0.0,0.0,1148.0,gasa,ta,y,sbrkr,1148,0,0,1148,1.0,0.0,1,0,3,1,ta,6,typ,0,none,attchd,1959.0,unf,1.0,672.0,ta,ta,y,0,0,0,0,0,0,0,7,2009,wd ,132500
70,rm,5100,pave,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,2story,8,7,1925,1996,hip,compshg,stucco,wd shng,none,0.0,ta,gd,pconc,ta,ta,no,unf,0.0,unf,0.0,588.0,588.0,gasa,fa,y,sbrkr,833,833,0,1666,0.0,0.0,1,0,3,1,gd,7,typ,1,gd,detchd,1925.0,unf,1.0,228.0,ta,ta,y,192,63,0,0,0,0,0,6,2008,wd ,161000
60,rl,9720,pave,ir1,lvl,allpub,culdsac,gtl,collgcr,norm,norm,1fam,2story,9,5,2001,2002,gable,compshg,vinylsd,vinylsd,brkface,134.0,gd,ta,pconc,gd,ta,mn,glq,1194.0,unf,0.0,163.0,1357.0,gasa,ex,y,sbrkr,1366,581,0,1947,1.0,0.0,2,1,3,1,gd,7,typ,1,ta,builtin,2001.0,fin,3.0,725.0,ta,ta,y,168,116,0,0,0,0,0,1,2008,wd ,274000
20,rl,8521,pave,reg,lvl,allpub,fr2,gtl,sawyer,feedr,norm,1fam,1story,5,5,1967,1967,gable,compshg,hdboard,hdboard,none,0.0,ta,ta,cblock,ta,ta,no,alq,842.0,unf,0.0,70.0,912.0,gasa,ta,y,sbrkr,912,0,0,912,0.0,0.0,1,0,3,1,ta,5,typ,1,fa,detchd,1974.0,unf,1.0,336.0,ta,ta,y,0,0,0,0,0,0,0,5,2010,wd ,125000
90,rl,8741,pave,reg,lvl,allpub,inside,gtl,edwards,norm,norm,duplex,1story,5,6,1946,1950,gable,compshg,plywood,plywood,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,1195.0,1195.0,gasa,ta,n,sbrkr,1195,0,0,1195,0.0,0.0,2,0,4,2,ta,8,typ,0,none,0,1951.293236964378,0,0.0,0.0,0,0,n,118,0,0,0,0,0,0,7,2007,wd ,98500
20,rl,12461,pave,reg,lvl,allpub,corner,gtl,noridge,norm,norm,1fam,1story,8,5,1994,1995,gable,compshg,imstucc,imstucc,none,0.0,gd,ta,pconc,gd,ta,no,glq,1456.0,unf,0.0,168.0,1624.0,gasa,ex,y,sbrkr,1624,0,0,1624,1.0,0.0,2,0,2,1,gd,5,typ,1,fa,attchd,1994.0,rfn,3.0,757.0,ta,ta,y,0,114,192,0,0,0,0,7,2006,wd ,262000
20,rl,6950,pave,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,5,7,1979,1979,gable,compshg,hdboard,hdboard,brkface,40.0,ta,ta,cblock,ta,ta,no,alq,710.0,blq,72.0,132.0,914.0,gasa,ta,y,sbrkr,914,0,0,914,1.0,0.0,1,0,2,1,ta,5,typ,0,none,attchd,1979.0,unf,2.0,444.0,ta,ta,y,0,0,0,0,0,0,0,10,2009,wd ,134900
20,rl,16905,pave,reg,lvl,allpub,inside,gtl,timber,norm,norm,1fam,1story,5,6,1959,1959,gable,compshg,vinylsd,vinylsd,none,0.0,ta,gd,cblock,ta,ta,gd,blq,967.0,unf,0.0,383.0,1350.0,gasa,gd,y,sbrkr,1328,0,0,1328,0.0,1.0,1,1,2,1,ta,5,typ,2,gd,attchd,1959.0,rfn,1.0,308.0,ta,ta,p,0,104,0,0,0,0,0,7,2007,wd ,170000
70,rl,7155,pave,reg,lvl,allpub,inside,gtl,crawfor,norm,norm,1fam,2story,6,8,1926,1991,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,brktil,ta,ta,no,unf,0.0,unf,0.0,686.0,686.0,gasa,ta,y,sbrkr,686,775,0,1461,0.0,0.0,1,0,3,1,ta,6,typ,1,gd,detchd,1926.0,unf,1.0,225.0,ta,ta,n,0,0,116,0,0,0,0,7,2007,wd ,135000
60,rl,9205,pave,ir1,lvl,allpub,inside,gtl,noridge,norm,norm,1fam,2story,6,5,1990,1991,hip,compshg,hdboard,hdboard,brkface,304.0,gd,ta,pconc,gd,ta,no,alq,704.0,unf,0.0,226.0,930.0,gasa,ex,y,sbrkr,1364,1319,0,2683,1.0,0.0,2,1,4,1,gd,9,typ,2,gd,attchd,1990.0,rfn,2.0,473.0,ta,ta,y,237,251,0,0,196,0,0,6,2008,wd ,290000
20,rl,7697,pave,reg,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,1story,7,6,2007,2007,gable,compshg,vinylsd,vinylsd,brkface,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1246.0,1246.0,gasa,ex,y,sbrkr,1258,0,0,1258,0.0,0.0,2,0,3,1,gd,6,typ,0,none,attchd,2007.0,rfn,2.0,462.0,ta,ta,y,0,0,0,0,0,0,0,8,2007,new,173500
20,rl,7800,pave,reg,bnk,allpub,inside,mod,edwards,norm,norm,1fam,2story,5,8,1948,2002,gable,compshg,metalsd,metalsd,none,0.0,ta,gd,cblock,ta,gd,no,glq,603.0,unf,0.0,293.0,896.0,gasa,ex,y,sbrkr,1112,896,0,2008,1.0,0.0,3,0,3,1,ex,8,typ,0,none,attchd,1948.0,unf,1.0,230.0,ta,ta,y,103,0,0,0,0,0,0,8,2006,wd ,225000
20,rl,14357,pave,ir1,lvl,allpub,culdsac,gtl,names,norm,norm,1fam,1story,5,5,1961,1961,hip,compshg,wd sdng,wd sdng,none,0.0,ta,ta,cblock,ta,ta,no,alq,311.0,lwq,167.0,386.0,864.0,gasa,ta,y,sbrkr,1187,0,0,1187,1.0,0.0,1,0,2,1,ta,6,typ,1,ta,attchd,1961.0,rfn,2.0,440.0,ta,ta,y,128,0,0,0,0,0,0,8,2007,cwd,140500
20,rl,8775,pave,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,5,5,1994,1994,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,no,glq,495.0,unf,0.0,495.0,990.0,gasa,gd,y,sbrkr,990,0,0,990,0.0,0.0,1,0,3,1,ta,5,typ,0,none,attchd,1996.0,unf,1.0,299.0,ta,ta,y,0,64,0,0,0,0,0,4,2007,wd ,126000
160,fv,2645,pave,reg,lvl,allpub,inside,gtl,somerst,norm,norm,twnhs,2story,8,5,1999,1999,gable,compshg,metalsd,metalsd,brkface,466.0,gd,ta,pconc,gd,ta,no,glq,612.0,unf,0.0,348.0,960.0,gasa,ex,y,sbrkr,962,624,0,1586,1.0,0.0,2,1,3,1,gd,7,typ,0,none,detchd,1999.0,unf,2.0,480.0,ta,ta,y,169,0,0,0,0,0,0,12,2008,wd ,170000
20,rl,13568,pave,ir2,lvl,allpub,culdsac,gtl,collgcr,norm,norm,1fam,1story,5,5,1995,1995,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,no,alq,716.0,unf,0.0,274.0,990.0,gasa,ex,y,sbrkr,990,0,0,990,0.0,1.0,1,0,3,1,ta,5,typ,0,none,attchd,1996.0,unf,2.0,576.0,ta,ta,y,224,0,0,0,0,0,0,7,2006,wd ,156000
20,rl,16321,pave,ir1,lvl,allpub,culdsac,gtl,names,norm,norm,1fam,1story,5,6,1957,1997,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,ta,ta,gd,blq,1277.0,unf,0.0,207.0,1484.0,gasa,ta,y,sbrkr,1600,0,0,1600,1.0,0.0,1,0,2,1,ta,6,typ,2,gd,attchd,1957.0,rfn,1.0,319.0,ta,ta,y,288,258,0,0,0,0,0,12,2006,wd ,207500
60,fv,8640,pave,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,2story,8,5,2007,2007,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,av,glq,350.0,unf,0.0,546.0,896.0,gasa,ex,y,sbrkr,896,896,0,1792,0.0,0.0,2,1,3,1,gd,8,typ,0,none,attchd,2007.0,fin,2.0,590.0,ta,ta,y,184,96,0,0,0,0,0,11,2007,new,255000
180,rm,1596,pave,reg,lvl,allpub,inside,gtl,meadowv,norm,norm,twnhs,slvl,4,6,1973,1973,gable,compshg,cemntbd,cmentbd,none,0.0,ta,ta,cblock,gd,ta,gd,glq,437.0,unf,0.0,25.0,462.0,gasa,ta,y,sbrkr,526,462,0,988,1.0,0.0,1,0,1,1,ta,4,typ,1,po,builtin,1973.0,rfn,1.0,297.0,ta,ta,y,0,101,0,120,0,0,0,7,2008,wd ,94900
20,rl,7315,pave,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,6,1958,1958,hip,compshg,brkface,brkface,none,0.0,ta,ta,cblock,ta,ta,no,rec,625.0,unf,0.0,545.0,1170.0,gasa,ta,y,sbrkr,1170,0,0,1170,0.0,1.0,1,0,3,1,ta,6,typ,1,ta,attchd,1958.0,rfn,1.0,338.0,ta,ta,y,0,0,0,0,225,0,0,3,2007,wd ,140000
70,rm,7614,pave,reg,lvl,allpub,inside,mod,oldtown,norm,norm,1fam,2story,3,5,1905,1950,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,brktil,ta,fa,mn,unf,0.0,unf,0.0,738.0,738.0,gasa,gd,y,fusea,714,662,0,1376,0.0,0.0,1,0,2,1,ta,7,typ,0,none,detchd,1930.0,unf,1.0,216.0,ta,ta,n,0,0,104,0,225,0,0,3,2006,wd ,96900
20,rl,11000,pave,ir1,lvl,allpub,culdsac,gtl,names,norm,norm,1fam,1story,5,6,1966,1966,gable,compshg,plywood,plywood,brkface,200.0,ta,ta,cblock,ta,ta,mn,blq,740.0,rec,230.0,184.0,1154.0,gasa,ex,y,sbrkr,1154,0,0,1154,0.0,0.0,1,1,3,1,ta,6,typ,1,po,attchd,1966.0,rfn,2.0,480.0,ta,ta,y,0,58,0,0,0,0,0,11,2009,wd ,154000
70,rm,10337,pave,ir1,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,2story,8,9,1910,1999,hip,compshg,vinylsd,vinylsd,none,0.0,gd,gd,brktil,ta,ta,no,unf,0.0,unf,0.0,725.0,725.0,gasa,ex,n,sbrkr,909,863,0,1772,0.0,0.0,2,1,3,1,gd,7,typ,0,none,detchd,1992.0,unf,2.0,816.0,ta,ta,y,0,0,0,0,0,0,0,5,2007,wd ,184900
20,rl,14803,pave,reg,lvl,allpub,inside,gtl,nridght,posn,posn,1fam,1story,10,5,2007,2008,hip,compshg,cemntbd,cmentbd,brkface,816.0,ex,ta,pconc,ex,ta,av,glq,1636.0,unf,0.0,442.0,2078.0,gasa,ex,y,sbrkr,2084,0,0,2084,1.0,0.0,2,0,2,1,ex,7,typ,1,gd,attchd,2007.0,fin,3.0,1220.0,ta,ta,y,188,45,0,0,0,0,0,6,2008,new,385000
30,rm,8765,pave,reg,lvl,allpub,inside,gtl,idotrr,norm,norm,1fam,1story,4,6,1936,1950,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,brktil,ta,ta,no,alq,285.0,unf,0.0,666.0,951.0,gasa,ex,n,sbrkr,951,0,0,951,0.0,0.0,1,0,2,1,ta,6,typ,0,none,detchd,1936.0,unf,1.0,327.0,ta,ta,y,0,28,0,0,0,0,0,4,2006,wd ,106500
60,rl,12720,pave,reg,lvl,allpub,inside,gtl,noridge,norm,norm,1fam,2story,8,5,2000,2000,gable,compshg,vinylsd,vinylsd,brkface,150.0,gd,ta,pconc,gd,ta,mn,glq,1173.0,unf,0.0,282.0,1455.0,gasa,ex,y,sbrkr,1466,1221,0,2687,1.0,0.0,2,1,4,1,gd,10,typ,2,ta,builtin,2000.0,rfn,3.0,810.0,ta,ta,y,252,30,0,0,0,0,0,9,2009,wd ,327000
20,rl,11128,pave,reg,lvl,allpub,corner,gtl,somerst,posn,posn,1fam,1story,9,5,2005,2006,hip,compshg,vinylsd,vinylsd,stone,198.0,ex,ta,pconc,ex,ta,gd,glq,2158.0,unf,0.0,300.0,2458.0,gasa,ex,y,sbrkr,2490,0,0,2490,1.0,0.0,2,0,2,1,ex,9,typ,2,gd,attchd,2005.0,fin,3.0,795.0,ta,ta,y,70,226,0,0,0,0,0,10,2009,wd ,468000
50,rm,5160,pave,reg,lvl,allpub,corner,gtl,idotrr,norm,norm,1fam,1.5fin,6,6,1927,1950,gable,compshg,metalsd,metalsd,none,0.0,ta,fa,brktil,ta,ta,no,unf,0.0,unf,0.0,1204.0,1204.0,gasa,ta,y,fusea,1204,462,0,1666,0.0,0.0,1,0,3,1,ta,4,typ,0,none,detchd,1927.0,unf,1.0,384.0,fa,ta,y,0,0,148,0,0,0,0,8,2009,wd ,135000
20,rl,13072,pave,reg,lvl,allpub,inside,gtl,sawyerw,rrae,norm,1fam,1story,6,5,2005,2005,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1141.0,1141.0,gasa,ex,y,sbrkr,1141,0,0,1141,0.0,0.0,1,1,3,1,ta,6,typ,0,none,detchd,2005.0,unf,2.0,484.0,ta,ta,y,0,0,0,0,0,0,0,3,2006,wd ,142500
